"","level_0","index","series_name","network","season","title","imdb","engagement","date_aired","run_time","format","monster_name","monster_gender","monster_type","monster_subtype","monster_species","monster_real","monster_amount","caught_fred","caught_daphnie","caught_velma","caught_shaggy","caught_scooby","captured_fred","captured_daphnie","captured_velma","captured_shaggy","captured_scooby","unmask_fred","unmask_daphnie","unmask_velma","unmask_shaggy","unmask_scooby","snack_fred","snack_daphnie","snack_velma","snack_shaggy","snack_scooby","unmask_other","caught_other","caught_not","trap_work_first","setting_terrain","setting_country_state","suspects_amount","non_suspect","arrested","culprit_name","culprit_gender","culprit_amount","motive","if_it_wasnt_for","and_that","door_gag","number_of_snacks","split_up","another_mystery","set_a_trap","jeepers","jinkies","my_glasses","just_about_wrapped_up","zoinks","groovy","scooby_doo_where_are_you","rooby_rooby_roo","batman","scooby_dum","scrappy_doo","hex_girls","blue_falcon","fred_va","daphnie_va","velma_va","shaggy_va","scooby_va"
"395",394,395,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","High Society Scooby",3.9,143.39,"2006-10-07",23,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 8,Agent 11,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human","True",7,"","","","False","False","","","","True","True","","","","False","False","","","","True","False","False","False","True","","Urban","United States",4,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,3,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"396",395,396,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Party Arty",5.7,192.92,"2006-11-04",23,"Serie","Dr. Phineus Phibes,A.R.T.,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Mechanical,Disguised,Super-Villain","Doctor,Robot,Agent,Doctor","Human,Object,Human,Human","True",4,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",1,"","","","",0,"Abduction","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"397",396,397,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Smart House",6.2,217.69,"2006-11-11",23,"Serie","Dr. Phineus Phibes,Dr. Trebla,Kevin,Mark,Ricky,Agent 1,Agent 2","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Mechanical,Super-Villain,Super-Villain,Disguised,Disguised","Doctor,Doctor,Computer,Nerd,Nerd,Agent,Agent","Human,Human,Object,Human,Human,Human,Human","True",7,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",1,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,2,0,0,2,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"398",397,398,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Lightning Strikes Twice",5.3,157.46,"2006-11-18",22,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 10,Agent 11,Agent 12,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human","True",11,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Space","Space",0,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"399",398,399,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Don't Feed the Animals",4.8,183.72,"2007-02-02",23,"Serie","Dr. Phineus Phibes,Bruce,Brucey,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Poacher,Poacher,Agent,Nerd,Nerd,Doctor","Human,Human,Human,Human,Human,Human,Human","True",7,"","","","False","False","","","","True","True","","","","False","False","","","","True","False","False","True","False","","Jungle","South America",1,"","","","",0,"Treasure","","","False","5",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"400",399,400,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Mysterty of the Missing Mystery Solvers",3.7,149.24,"2007-02-10",23,"Serie","Dr. Phineus Phibes,Agent 4,Agent 13","Male,Male,Male","Super-Villain,Disguised,Disguised","Doctor,Agent,Agent","Human,Human,Human","True",3,"","","","False","True","","","","False","False","","","","False","True","","","","True","False","False","False","False","","Forest","United States",9,"","","","",0,"Abduction","","","False","1",NA,NA,NA,NA,NA,NA,NA,3,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"401",400,401,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Chefs of Steel",4.6,166.56,"2007-02-17",22,"Serie","Dr. Phineus Phibes,Dr. Trebla,Chef Suki Sukihari,Agent 2,Agent 5,Agent 8","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Chef,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human","True",6,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","New York",1,"","","","",0,"Competition","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"402",401,402,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Almost Ghosts",3.8,147.3,"2007-02-24",23,"Serie","Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky","Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Nerd,Nerd","Human,Human,Human,Human,Human,Human","True",6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","True","False","Rural","United States",1,"","","","",0,"Theft","","","False","1",0,0,0,0,4,0,0,2,0,0,2,"False","False","False","False","False","Frank Welker","Grey DeLisle","Mindy Cohn","Scott Menville","Frank Welker"
"403",402,403,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Pole to Pole",4.2,154.11,"2007-03-03",22,"Serie","Dr. Phineus Phibes,Dr. Trebla,Dr. Speed,Agent 1,Agent 2,Agent 5,Agent 6,Agent 8,Agent 11,Agent 12,Agent 13","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised","Doctor,Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human","True",11,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Rural","United States",0,"","","","",0,"Conquer","","","False","1 box",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"404",403,404,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Big Trouble",3.3,126.69,"2007-04-28",23,"Serie","Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Mark,Ricky,Agent,4,Agent 7,Agent 11","Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Disguised,Disguised,Disguised","Doctor,Doctor,Agent,Agent,Nerd,Nerd,Agent,Agent,Agent","Human,Human,Human,Human,Human,Human,Human,Human,Human","True",9,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Desert","United States",0,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"405",404,405,"Shaggy & Scooby-Doo Get a Clue!","The CW","1","Operation Dog and Hippy Boy",5.6,198.64,"2007-05-05",22,"Serie","Dr. Phineus Phibes,Menace,Mr. Invisible,Cat Lady,Agent 2","Male,Male,Male,Female,Male","Super-Villain,Super-Villain,Super-Villain,Super-Villain,Disguised","Doctor,Wrestler,Invisible,Super-Villain,Agent","Human,Human,Human,Human,Human","True",5,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","False","","Urban","United States",0,"","","","",0,"Conquer","","","False","several",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"406",405,406,"Warner Home Video","Cartoon Network","Movie","Chill Out, Scooby-Doo!",6.6,194.7,"2007-08-31",73,"Movie","Abominable Snowman","Male","Animal","Yeti","Ice-Monster","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","Mountain","Tibet",6,"False","False","Minga Sherpa","Female",1,"Competition","","","False","0",1,1,0,4,4,0,0,10,0,0,5,"False","False","False","False","False","Frank Welker","Grey DeLisle","Mindy Cohn","Casey Kasem","Frank Welker"
"407",406,407,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Shaggy and Scooby World",6,207.93,"2007-09-22",23,"Serie","Dr. Phineus Phibes,Dr. Trebla,Agent 1,Agent 2,Agent 5,Agent 6,Agent 7,Agent 9,Mark,Ricky","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain","Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human","True",10,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",0,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,2,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"408",407,408,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Almost Purr-fect",5.9,211.07,"2007-09-29",23,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 4,Mark,Ricky,Dr. Trebla,Menace","Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Nerd,Nerd,Doctor,Wrestler","Human,Human,Human,Human,Human,Human,Human,Human","True",8,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",0,"","","","",0,"Theft","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,2,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"409",408,409,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Inside Job",5.9,199.51,"2007-10-06",22,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 8,Agent 9,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human","True",10,"","","","False","False","","","","False","False","","","","False","False","","","","False","True","False","False","True","","Urban","United States",8,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"410",409,410,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Zoinksman",3.1,127.76,"2007-10-13",23,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 7,Agent 8,Agent 9,Agent 11,Agent 12,Agent 13,Dr Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised, Disguised, Disguised,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,","True",13,"","","","False","False","","","","False","True","","","","False","False","","","","True","False","False","False","True","","Island","United States",0,"","","","",0,"Conquer","","","False","0",NA,NA,NA,NA,NA,NA,NA,3,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"411",410,411,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","The Many Faces of Evil",6.1,221.51,"2007-11-03",23,"Serie","Dr. Phineus Phibes,Clown Phibes,Evil Phibes,Peekaboo Phibes,Klepto Phibes,Kung Fu Phibes,Pirate Phibes,Pantsing Phibes,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain,Super-Villain","Doctor,Clown,Doctor,Playful,Burglar,Kung Fu,Pirate,Doctor,Nerd,Nerd,Doctor","Human,Human,Human,Human","True",11,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",0,"","","","",0,"Conquer","","","False","several",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"412",411,412,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Crusin' for a Brusin'",7.4,248.02,"2007-11-10",22,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Dr. Trebla","Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain","Doctor,Agent,Agent,Doctor","Human,Human,Human,Human","True",4,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Ocean","Mexico",0,"","","","",0,"Conquer","","","False","2",NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"413",412,413,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","There's a Doctor in the House",3.8,153.05,"2007-12-01",23,"Serie","Dr. Phineus Phibes,Evil Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 13,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain","Doctor,Doctor,Agent,Agent,Agent,Agent,Agent,Doctor","Human,Human,Human,Human,Human,Human,Human,Human","True",8,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",1,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"414",413,414,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Super Scary Movie Night",5.9,191.77,"2008-01-26",22,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Mark,Ricky,Dr. Trebla,Rusty,Bacon,Mummy,Frankenstein,Dracula,Swamp Monster","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain,Animal,Animal,Undead,Undead,Undead,Animal","Doctor,Agent,Agent,Nerd,Nerd,Doctor,Werewolf,Pig,Mummy,Frankenstin's Monster,Vampire,Swamp Monster","Human,Human,Human,Human,Human,Human,Human,Pig,Human,Human,Human,Swamp-Monster","True",12,"","","","False","False","","","","False","False","","","","False","False","","","","True","False","False","False","True","","Urban","United States",0,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,1,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
"415",414,415,"Shaggy & Scooby-Doo Get a Clue!","The CW","2","Runaway Robi",5.5,200.27,"2008-02-02",23,"Serie","Dr. Phineus Phibes,Agent 1,Agent 2,Agent 3,Agent 4,Agent 7,Agent 8,Agent 9,Agent 11,Agent 13,Mark,Ricky,Dr. Trebla","Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male,Male","Super-Villain,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Disguised,Super-Villain,Super-Villain,Super-Villain","Doctor,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Agent,Nerd,Nerd,Doctor","Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human,Human","True",13,"","","","False","False","","","","False","False","","","","False","False","","","","False","False","False","False","True","","Urban","United States",1,"","","","",0,"Conquer","","","False","1",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"False","False","False","False","False","","","","Scott Menville","Frank Welker"
